tweet_id,user_id,text,url,mentions,lang,favourites,retweets,replies,quotes,view_count,hashtags,wordcount,processed_text,cleaned sentiment,date_created
1760026279804547456,215043698,"Sabinus and Nduka, The two baggers . . Toyin Abraham Ikotun Moses Bliss Mercy Aigbe Davido Opay PiggyVest Champions League CarabaoCupFinal Opay",https://t.co/YLljKeBpB4,,en,44,12,3,0,8653.0,CarabaoCupFinal,22,sabinus nduka two bagger toyin abraham ikotun moses bliss mercy aigbe davido opay piggyvest champions league carabaocupfinal opay,Neutral,2024-02-20 19:38:59+00:00
1760015317064089899,884510472,It may be hard but still believe . . Moses Bliss Who TF Did I Marry Dear HR Carabao Cup Mercy Aigbe Toyin Abraham PiggyVest 1 CAD IPhone 16 Ikotun Davido,https://t.co/p3kGjMSfdd,,en,7,1,0,0,2328.0,,31,may hard still believe moses bliss tf marry dear hr carabao cup mercy aigbe toyin abraham piggyvest 1 cad iphone 16 ikotun davido,Neutral,2024-02-20 18:55:25+00:00
1760010485523452020,1676876033419538434,Check out this beautiful Private Office interior and tell us what you think.  For more info DM   We Design amp Build   EFCC NigeriaProtest Tinubu Dear HR PiggyVest Moses Bliss Upwork Mr Banks,https://t.co/lfv0rU3cqt,,en,16,8,3,0,1954.0,EFCC NigeriaProtest,37,check beautiful private office interior tell think   info dm    design amp build    efcc nigeriaprotest tinubu dear hr piggyvest moses bliss upwork mr banks,Neutral,2024-02-20 18:36:13+00:00
1760009964494471599,1586308410206818311,Country don over hard  PiggyVest Moses Bliss Upwork Shettima wike Endsars Naira Mercy Aigbe Dear HR national assembly Toyin Abraham moses bliss Jonathan obidients Upwork,https://t.co/2uhYQV9Q2r,,en,39,12,4,2,16257.0,,26,country hard   piggyvest moses bliss upwork shettima wike endsars naira mercy aigbe dear hr national assembly toyin abraham moses bliss jonathan obidients upwork,Neutral,2024-02-20 18:34:09+00:00
1760017953691709736,215043698,"I criticized MC Oluomo, opposed Tinubu's presidential bid, and backed Peter Obi during the election.  VDM . . Toyin Abraham Ikotun Moses Bliss Mercy Aigbe Davido Opay PiggyVest Champions League",https://t.co/9jnaeTZVK8,,en,5,0,1,0,1786.0,,31,criticize mc oluomo oppose tinubu 's presidential bid back peter obi election   vdm toyin abraham ikotun moses bliss mercy aigbe davido opay piggyvest champions league,Neutral,2024-02-20 19:05:54+00:00
1760028101449482737,884510472,Imagine wetin' this woman go dey go sing by now . . Moses Bliss Good In Bed CarabaoCupFinal Opay Naira Mercy Aigbe Toyin Abraham PiggyVest Asake Ikotun Davido Mount Greenwood Ikotun,https://t.co/Z61snu9ODk,,en,21,12,3,0,8860.0,CarabaoCupFinal,31,imagine wetin woman go dey go sing moses bliss good bed carabaocupfinal opay naira mercy aigbe toyin abraham piggyvest asake ikotun davido mount greenwood ikotun,Neutral,2024-02-20 19:46:13+00:00
1760018241769091511,884510472,There are lot of people that their fathers have money but they dont do it like Davido  Timaya . . Moses Bliss Good In Bed CarabaoCupFinal Opay Naira Mercy Aigbe Toyin Abraham PiggyVest 1 CAD IPhone 16 Ikotun Davido David Adeleke,https://t.co/oFI5LGh9LA,,en,17,3,0,0,6303.0,CarabaoCupFinal,42,lot people father money like davido   timaya moses bliss good bed carabaocupfinal opay naira mercy aigbe toyin abraham piggyvest 1 cad iphone 16 ikotun davido david adeleke,Neutral,2024-02-20 19:07:03+00:00
1760023119350333905,1695424054814011394,This government will not see our end in this country  Moses Bliss Good In Bed CarabaoCupFinal Opay Naira Mercy Aigbe Toyin Abraham PiggyVest 1 CAD IPhone 16 Ikotun Davido David Adeleke,https://t.co/sfsG03GONE,,en,11,3,2,0,3735.0,CarabaoCupFinal,32,government see end country   moses bliss good bed carabaocupfinal opay naira mercy aigbe toyin abraham piggyvest 1 cad iphone 16 ikotun davido david adeleke,Neutral,2024-02-20 19:26:25+00:00
1760027483003646229,215043698,Some Lagos residents expressed their grievances shortly after it rained. . . Toyin Abraham Ikotun Moses Bliss Mercy Aigbe Davido Opay PiggyVest Champions League CarabaoCupFinal Good In Bed,https://t.co/XREGuToOyu,,en,20,6,8,2,9593.0,CarabaoCupFinal,28,lagos resident express grievance shortly rain toyin abraham ikotun moses bliss mercy aigbe davido opay piggyvest champions league carabaocupfinal good bed,Neutral,2024-02-20 19:43:46+00:00
1760021433550549194,215043698,"The man collapsed on the road due to hunger, losing consciousness for about an hour before being revived. . . Toyin Abraham Ikotun Moses Bliss Mercy Aigbe Davido Opay PiggyVest Champions League CarabaoCupFinal",https://t.co/uwERMzOWQd,,en,6,2,2,0,2798.0,CarabaoCupFinal,33,man collapse road due hunger lose consciousness hour revive toyin abraham ikotun moses bliss mercy aigbe davido opay piggyvest champions league carabaocupfinal,Neutral,2024-02-20 19:19:44+00:00
1759584082957160765,4714760909,"A wild Lagos story, a game of FIFA and a big boy purchase Catch all the gist in this video with our Saver of the Month  , one of Nigerias finest photographers  PiggyvestSaveroftheMonth SOTM",https://t.co/ORo0CKmHeF,@tope_horpload,en,45,7,109,0,19993.0,PiggyvestSaveroftheMonth SOTM,36,wild lagos story game fifa big boy purchase catch gist video saver month   one nigerias fine photographer   piggyvestsaverofthemonth sotm,Neutral,2024-02-19 14:21:51+00:00
1756615184955629581,1087778780,"Bluechip Technologies Has Been An Angel Investor To PiggyVest, Paystack, Etc Soyombo Ventures as an asset started becoming interesting to the average Nigerian HNI, especially after the Paystack exit. Olumide Soyombo, cofounder of Bluechip Technologies Full Interview",https://t.co/huGYwnhOF1,,en,23,7,6,1,7001.0,,37,bluechip technologies angel investor piggyvest paystack etc soyombo ventures asset start become interesting average nigerian hni especially paystack exit olumide soyombo cofounder bluechip technologies full interview,Neutral,2024-02-11 09:44:31+00:00
1755638342048170314,1026072221469605889,Toh piggyvest,https://t.co/QV52KwlxQK,,et,12,1,0,2,3123.0,,2,toh piggyvest,Neutral,2024-02-08 17:02:53+00:00
1755576448327324147,1375797507394011142,"I thought I was the only one using PiggyVest, Lowkey . . We Plenty ",https://t.co/3ekkOL9YSL,@PiggyBankNG,en,2,1,1,0,178.0,,15,think one use piggyvest lowkey plenty,Neutral,2024-02-08 12:56:56+00:00
1755913046952743389,1552267461021548544,Apply risk management  lock 50 to piggyvest  use 30 on sporty  15 to carry girls on campus  5 to my babe ,,,en,5,1,2,0,256.0,,26,apply risk management   lock 50 piggyvest   use 30 sporty   15 carry girl campus   5 babe,Neutral,2024-02-09 11:14:28+00:00
1759513402932711788,1197038601139314688,Piggyvest give me money o. Ebi n pa mi ,https://t.co/P2PTc3WmC1,,tl,4,2,0,0,893.0,,10,piggyvest give money o. ebi n pa mi,Neutral,2024-02-19 09:41:00+00:00
1759556129284084127,1656358782127992836,"Piggyvest wont believe their eyes. With the way Ive withdrawn 36 times this month, they wont believe what theyre seeing.",,,en,608,143,18,46,43989.0,,20,piggyvest believe eye way withdraw 36 time month believe see,Neutral,2024-02-19 12:30:46+00:00
1758561042832011718,972027286152237057,How do you guys lock money away on PiggyVest,,,en,0,1,3,0,1203.0,,9,guy lock money away piggyvest,Neutral,2024-02-16 18:36:39+00:00
1756640812656476660,1346006524360011777,Me after going to beg Piggyvest for money.,,,en,5,1,0,0,217.0,,8,go beg piggyvest money,Neutral,2024-02-11 11:26:21+00:00
1756272102607634750,465366864,Piggyvest no meet 15k inside my account today. That's what makes savings sweet. We go again tomorrow. No retreat no surrender,https://t.co/rNNNOSqBM6,,en,5,1,1,0,335.0,,21,piggyvest meet 15k inside account today make saving sweet go tomorrow retreat surrender,Neutral,2024-02-10 11:01:13+00:00
1756018661930799326,1478902026797031431,A good fintech app please not piggyvest or cowrywise,,,en,1,0,3,0,297.0,,9,good fintech app please piggyvest cowrywise,Positive,2024-02-09 18:14:08+00:00
1755463039539720445,1551483696137601024,"See as all of una just expose una selves. So, all of una get PiggyVest for phone. Chai",,,en,5,0,1,1,251.0,,18,see una expose una self una get piggyvest phone chai,Neutral,2024-02-08 05:26:18+00:00
1757205477274820634,857741244864352256,"Two days after I made this tweet, I started working with PiggyVest and grew the website's organic traffic by 185 in a little over three months. Yep, I basically created content that tripled the traffic of Nigeria's best savings and investment platform in record time. Crazy",,,en,588,70,27,5,62537.0,,46,two day make tweet start work piggyvest grow website 's organic traffic 185 little three month yep basically create content triple traffic nigeria 's good saving investment platform record time crazy,Positive,2024-02-13 00:50:07+00:00
1755591000259432697,1254379279783284737,me looking at the money i locked in piggyvest,https://t.co/Ka7ZS0BvMp,,en,24,8,1,1,1064.0,,9,look money lock piggyvest,Neutral,2024-02-08 13:54:46+00:00
1755353396947607705,1415000047813599235,"Piggyvest una, give me NWABALI's gloves.",,,en,136,29,9,1,4978.0,,6,piggyvest una give nwabali 's glove,Neutral,2024-02-07 22:10:37+00:00
1755574998033371595,921785295296716800,"Sometimes when I'm bored, I just open my PiggyVest app and stare at my money",,,en,106,28,16,9,7368.0,,15,sometimes bored open piggyvest app stare money,Neutral,2024-02-08 12:51:11+00:00
1755335613769789479,1478489518563119108,"PiggyVest won, watch others play catch up from later today or tomorrow morning. Then the ones I pity more are the Oga Led Marketing guys, their CEO will ask why they were not thinking on their feet like Piggy ",,,en,293,50,24,14,28517.0,,40,piggyvest win watch play catch later today tomorrow morning one pity oga led marketing guy ceo ask think foot like piggy,Neutral,2024-02-07 20:59:57+00:00
1755350053286273463,219008570,The Artist must be hunted by spirits  Blood of Jesus  PiggyVest  My Bp Osimhen  South Africa  Man of the Match  Tyla  Desmond Elliot  Drag,https://t.co/SESUfoZROg,,en,15,7,2,0,6059.0,Osimhen,32,artist must hunt spirit   blood jesus   piggyvest   bp osimhen   south africa   man match   tyla   desmond elliot   drag,Neutral,2024-02-07 21:57:20+00:00
1756676095334621415,1072561702779150336,Dollar purchase not available on piggyvest ,,,en,15,5,2,0,899.0,,7,dollar purchase available piggyvest,Neutral,2024-02-11 13:46:33+00:00
1758785497281761443,1505627946551332865,I hate my PiggyVest so much now,,,en,10,0,8,1,3770.0,,7,hate piggyvest much,Negative,2024-02-17 09:28:33+00:00
1755331586155819460,1339304806922465280, Piggyvest is too fast,https://t.co/CVFEgWEZwa,,en,9,3,1,1,1082.0,,5,  piggyvest fast,Neutral,2024-02-07 20:43:57+00:00
1753833226383077718,1245717914923270149,"The ongoing handson practical webflow mentorship 2.0. Yesterday's first session, We discussed how a website is different from a web app using piggyvest as a case study. Cos most times there is always this misinterpretation. Full video exclusive on youtube.",https://t.co/MuMoxBO1JY,,en,12,4,0,0,864.0,,40,ongoing handson practical webflow mentorship 2.0 yesterday 's first session discuss website different web app use piggyvest case study cos time always misinterpretation full video exclusive youtube,Neutral,2024-02-03 17:30:00+00:00
1755332306628190686,1322672447578132480,Piggyvest sef dey cook South Africa. Haibo ,https://t.co/0f3lpf8oKd,,ht,11,5,0,0,459.0,,8,piggyvest sef dey cook south africa haibo,Neutral,2024-02-07 20:46:49+00:00
1755333230637531159,424816596,Piggyvest theyll not mix salt with your sugar please ,https://t.co/5aBRnWcdzi,,en,160,21,3,1,11565.0,,10,piggyvest mix salt sugar please,Neutral,2024-02-07 20:50:29+00:00
1755332530125803729,1077915032992796677,Piggyvest nauu ,https://t.co/853cEohKoi,,tl,13,3,4,0,521.0,,3,piggyvest nauu,Neutral,2024-02-07 20:47:42+00:00
1755331439149633960,385527909,PiggyVest dey give me joy,https://t.co/Wdm3Akka9H,,en,257,24,7,6,10996.0,,5,piggyvest dey give joy,Positive,2024-02-07 20:43:22+00:00
1755332387230093445,1182808982274105344,Wetin PiggyVest dey do,https://t.co/ZDCg3egeGo,,en,4,2,0,0,117.0,,4,wetin piggyvest dey,Neutral,2024-02-07 20:47:08+00:00
1754524977884209320,1516785804416274440,"I remember when I opened piggyvest, put 5k with the intention of saving for a rainy day. You guys wont believe it rained that same day. ",,,en,5695,876,139,59,222884.0,,27,remember open piggyvest put 5k intention save rainy day guy believe rain day,Neutral,2024-02-05 15:18:46+00:00
1755333163591614755,1067890167376224257,PiggyVest Abegggg,https://t.co/NSC4JDgPoc,,hu,75,11,1,2,6716.0,,2,piggyvest abegggg,Neutral,2024-02-07 20:50:13+00:00
1755331233154801951,1416516546,Piggyvest small small now,https://t.co/EpkgoTkI26,,en,5,4,0,1,3265.0,,4,piggyvest small small,Neutral,2024-02-07 20:42:33+00:00
1755335181429309940,1552803652464971778,See PiggyVest wan use Nigeria South Africa run me street,https://t.co/jkEFIQTkJ3,,en,7,3,2,0,544.0,,10,see piggyvest wan use nigeria south africa run street,Neutral,2024-02-07 20:58:14+00:00
1755185527198826965,1216856356172500993,"Celebrating the remarkable Odunayo Eweniyi  A trailblazer in Africa's tech scene, she's the cofounder and COO of Piggyvest, reshaping the fintech landscape and setting new standards of success. Here's to women leading the charge  AfricaAgility WomanCrushWednesday",https://t.co/QrLPAQKGzB,,en,44,1,0,0,1206.0,AfricaAgility WomanCrushWednesday,38,celebrate remarkable odunayo eweniyi   trailblazer africa 's tech scene cofounder coo piggyvest reshape fintech landscape set new standard success woman lead charge   africaagility womancrushwednesday,Positive,2024-02-07 11:03:34+00:00
1755331367229911161,907351946734030849,Can I breathe PiggyVest,https://t.co/0UCqyyCoHY,,en,33,4,3,1,5054.0,,4,breathe piggyvest,Neutral,2024-02-07 20:43:05+00:00
1755333269204173284,1515292242415689732,PiggyVest please ,https://t.co/dL6KWVGYzQ,,en,4,1,0,0,181.0,,3,piggyvest please,Neutral,2024-02-07 20:50:38+00:00
1753549963798163471,1147856245996605442,"Piggyvest helped me resolve an issue this very very night, by like 11am in the night, didn't even think they'd still be online has amazing customer service, love them so much",https://t.co/XmuWiAQcqm,@PiggyBankNG,en,6,2,2,0,618.0,,31,piggyvest help resolve issue night like 11 night even think would still online amazing customer service love much,Positive,2024-02-02 22:44:25+00:00
1755333583877619842,1269300224322871296,"PiggyVest, please nau.",https://t.co/bDaCXrazq9,,tl,12,2,1,0,534.0,,3,piggyvest please nau,Neutral,2024-02-07 20:51:53+00:00
1755332010841608244,154970789,"Lmao PiggyVest, nice wan.",https://t.co/mN2uPKvnOC,,en,10,5,0,2,3447.0,,4,lmao piggyvest nice wan,Positive,2024-02-07 20:45:38+00:00
1755333613938188465,1410594932,Piggyvest go just dey do like Oloriburuku. Which kin notification be this one.,https://t.co/rowOkZIB86,,en,5,2,2,0,877.0,,13,piggyvest go dey like oloriburuku kin notification one,Neutral,2024-02-07 20:52:00+00:00
1752642071763063101,385527909,PiggyVest is pushing the boundaries with UX. I took a screenshot of this some days ago and I absolutely love that I dont have to go to AppStore to update the app as usual.,https://t.co/KTJbsjoGP3,,en,149,10,19,4,29828.0,,34,piggyvest push boundary ux take screenshot day ago absolutely love go appstore update app usual,Positive,2024-01-31 10:36:47+00:00
1753428324326473835,4714760909,This message is proudly brought to you by Piggyvest  piggyanimations,https://t.co/EOYjkSVclC,,en,240,55,49,28,18324.0,piggyanimations,11,message proudly bring piggyvest   piggyanimation,Positive,2024-02-02 14:41:04+00:00
1751265068006687003,236588338,Locking money inside Piggyvest app is not for the weak. Sapa 10 Me,,,en,8,1,1,1,672.0,,13,lock money inside piggyvest app weak sapa 10,Negative,2024-01-27 15:25:03+00:00
1750913544504123773,1870845991,Steal this marketing strategy from Piggyvests Pocket,https://t.co/Woe5yNR61p,,en,21,4,2,0,1868.0,,7,steal marketing strategy piggyvests pocket,Neutral,2024-01-26 16:08:14+00:00
1752578865841533128,1735802274289537024,"Believe her when she says she doesnt have money Its her daily spending she doesnt have, theres money in her PiggyVest but its on safelock",,,en,76,72,9,0,1462.0,,25,believe say money daily spending money piggyvest safelock,Neutral,2024-01-31 06:25:37+00:00
1752334627384053875,1711745907144724480,"Piggyvest, But you can take a loan using your locked funds as collateral.",https://t.co/OZnNwkK38I,,en,9,2,0,1,739.0,,13,piggyvest take loan use locked fund collateral,Neutral,2024-01-30 14:15:06+00:00
1750054173838602660,1498612549423714305,Women have money in piggyvest they wont touch,,,en,11,3,1,0,1261.0,,8,woman money piggyvest touch,Neutral,2024-01-24 07:13:24+00:00
1750805613292953744,991321041703243776,Can you save money in dollars using piggyvest Any interest attached,,@PiggyBankNG,en,3,2,2,0,833.0,,11,save money dollar use piggyv interest attach,Neutral,2024-01-26 08:59:21+00:00
1752643079482339587,1067890167376224257,Is it advisable to save in dollars on PiggyVest,,,en,32,4,25,3,9383.0,,9,advisable save dollar piggyvest,Neutral,2024-01-31 10:40:47+00:00
1751837739010457749,1097721358413373441,When you unlock your womans piggyvest.,,,en,314,93,8,1,21313.0,,6,unlock woman piggyvest,Neutral,2024-01-29 05:20:39+00:00
1753175380205154692,308030665,"How one woman go dey save for Binance, Kuda, Cowrywise and Piggyvest at the same time.. Oluwaloseyi..Ogaju.",,,en,7,1,6,1,978.0,,17,one woman go dey save binance kuda cowrywise piggyvest time oluwaloseyi ogaju,Neutral,2024-02-01 21:55:57+00:00
1752751644989608281,1264107678168690694,I would love to work at PiggyVest as a product designer,,,en,184,22,20,3,17311.0,,11,would love work piggyvest product designer,Positive,2024-01-31 17:52:11+00:00
1753122742855962899,1579626557513076736,If lady opens her cowrywise or Piggyvest in your presence you'll know most of them are not broke,,,en,3,1,0,2,1305.0,,18,lady open cowrywise piggyvest presence know break,Neutral,2024-02-01 18:26:47+00:00
1753358308646289624,1362174797095071749,Who knows how this PiggyVest Savings work,,,en,3,2,1,0,388.0,,7,know piggyvest savings work,Neutral,2024-02-02 10:02:51+00:00
1752954414611009989,869642054,Na only Piggyvest de give person salary beginning of the month ,,,en,121,14,22,5,14103.0,,12,na piggyvest de give person salary beginning month,Neutral,2024-02-01 07:17:55+00:00
1753039723054977089,771293241744433152,"Introducing the Piggyvest Customer Experience Center, Victoria Island, Lagos.",https://t.co/h7OPznWZOQ,,en,31,11,1,2,4875.0,,9,introduce piggyvest customer experience center victoria island lagos,Neutral,2024-02-01 12:56:54+00:00
1752981588776800651,1362174797095071749,PiggyVest OR Opay. Which is the best to save money,,,en,26,12,9,1,1453.0,,10,piggyvest opay good save money,Positive,2024-02-01 09:05:54+00:00
1751922422364750220,1475857410233356298,My PiggyVest dey weep,,,en,11,2,3,0,1147.0,,4,piggyvest dey weep,Neutral,2024-01-29 10:57:09+00:00
1752278857799946623,1177279860,PiggyVest please be updating your dollar rate,,,en,0,0,1,0,349.0,,7,piggyvest please update dollar rate,Neutral,2024-01-30 10:33:30+00:00
1750039162994954345,25912164,"Odun Eweniyi, cofounder and COO of Piggyvest, is not yet 30 and she is already a deeply inspiring figure. In this heartfelt conversation, we discuss feminism, Beyoncé, EndSARs, failing with 5 businesses, dealing with criticism, building a muchaloved brand  and the moment her dad died, and her life completely changed. We didnt get to say goodbye, she tells me. This subscribersonly exclusive is available right now on and WithChude MindHeartSpirit LetsBeHumanTogether  Have any issues with your subscription Please call 2348094321111. Also join our Telegram community on 2348094321111 for more exclusive content, personalised messages from me, and to watch interviews live",https://t.co/duT91ehfG6,,en,42,17,2,0,4384.0,EndSARs WithChude MindHeartSpirit LetsBeHumanTogether,102,odun eweniyi cofounder coo piggyvest yet 30 already deeply inspiring figure heartfelt conversation discuss feminism beyoncé endsar fail 5 business deal criticism build muchaloved brand   moment dad die life completely change get say goodbye tell subscribersonly exclusive available right withchude mindheartspirit letsbehumantogether   issue subscription please call 2348094321111 also join telegram community 2348094321111 exclusive content personalised message watch interview live,Positive,2024-01-24 06:13:45+00:00
1749431731545952717,1184839845207826432,PiggyVest Job Opportunities 7 Openings Qualification HND  Bachelor's Degree Location Lagos  Nigeria Deadline Not Specified APPLY,https://t.co/2kYl9JAugs,,en,7,2,0,0,1282.0,,18,piggyvest job opportunities 7 openings qualification hnd   bachelor 's degree location lagos   nigeria deadline specify apply,Neutral,2024-01-22 14:00:02+00:00
1749535924394832148,1063589293057339392,"The husband to the woman that wanted killing her husband to take over her wealth, as VeryDarkman reacts to it . . . . TotalEnergiesAFCON2023 Ivory Coast Gistlover Naira Marley GNBNGA Mr ibu The Super Eagles Dear HR PiggyVest Cote D'Ivoire Sabinus NEPA Onyedika  peoplehelpingpeople Osimhen Round of 16 Odumodu Host Remi Tinubu",,,en,121,26,11,2,18121.0,TotalEnergiesAFCON2023 Gistlover GNBNGA peoplehelpingpeople,54,husband woman want kill husband take wealth verydarkman react totalenergiesafcon2023 ivory coast gistlover naira marley gnbnga mr ibu super eagles dear hr piggyvest cote d'ivoire sabinus nepa onyedika   peoplehelpingpeople osimhen round 16 odumodu host remi tinubu,Neutral,2024-01-22 20:54:03+00:00
1749864274481062114,1193950532047691780,Piggyvest is hiring for the following roles Internal Auditor Compliance Officer AML Analyst Information Security OfficerPocketApp Senior Product ManagerPocketApp Quality Assurance Engineer Treasury Executive Click the link below to apply,https://t.co/fc0EvCbRvO,,en,2,0,0,0,359.0,,30,piggyvest hire follow role internal auditor compliance officer aml analyst information security officerpocketapp senior product managerpocketapp quality assurance engineer treasury executive click link apply,Neutral,2024-01-23 18:38:48+00:00
1749509958872277274,215043698,Ivory Coast fans left the stadium early before the game ended because their team was losing 40 to Equatorial Guinea. Kindly Follow us Super Eagles Drogba Naira Marley DJ Chicken Osimhen PiggyVest Portable Ivory Coast Ahmed Musa Nigeria,https://t.co/9LneRB2LAC,@Officialgboahtv,en,47,10,4,1,11896.0,,38,ivory coast fan leave stadium early game end team lose 40 equatorial guinea kindly follow super eagles drogba naira marley dj chicken osimhen piggyvest portable ivory coast ahmed musa nigeria,Neutral,2024-01-22 19:10:53+00:00
1749466833407615081,1165724211077439490,Piggyvest is hiring for the following roles Internal Auditor Compliance Officer AML Analyst Information Security OfficerPocketApp Senior Product ManagerPocketApp Quality Assurance Engineer Treasury Executive Click the link below to apply,https://t.co/Bwvz04xjtd,,en,44,12,1,0,11526.0,,30,piggyvest hire follow role internal auditor compliance officer aml analyst information security officerpocketapp senior product managerpocketapp quality assurance engineer treasury executive click link apply,Neutral,2024-01-22 16:19:31+00:00
1749508990403277221,215043698,Own Goal Toh bad Kindly Follow us Super Eagles Drogba Naira Marley DJ Chicken Osimhen PiggyVest Portable Ivory Coast Ahmed Musa,https://t.co/gbJgw5q9gv,@officialgboahtv,en,4,0,0,0,2196.0,,21,goal toh bad kindly follow super eagles drogba naira marley dj chicken osimhen piggyvest portable ivory coast ahmed musa,Negative,2024-01-22 19:07:02+00:00
1749507525471289653,969722258552971264,"Whats the essence of these questions on Piggyvests new House rent product Is it not just to save Abi they wan turn agent too Incase you cant meet up with your house rent, they ask another PiggyVest user Bros, you no mind",https://t.co/U6lDMzooO2,,en,0,0,2,0,470.0,,42,essence question piggyvests new house rent product save abi wan turn agent incase meet house rent ask another piggyvest user bros mind,Neutral,2024-01-22 19:01:13+00:00
1749526160164491690,264948207,PiggyVest is hiring for the following roles Internal Auditor Compliance Officer AML Analyst Information Security OfficerPocketApp Senior Product ManagerPocketApp Quality Assurance Engineer Treasury Executive Click the link below to apply ,https://t.co/fTSujE1Q7v,,en,47,46,1,1,11799.0,,31,piggyvest hire follow role internal auditor compliance officer aml analyst information security officerpocketapp senior product managerpocketapp quality assurance engineer treasury executive click link apply,Neutral,2024-01-22 20:15:15+00:00
1748801171181949030,1477260125920370689,Piggyvest clear,,,en,0,0,0,0,120.0,,2,piggyvest clear,Neutral,2024-01-20 20:14:25+00:00
1750037849771057332,1192067697758085121,"Odun Eweniyi, cofounder and COO of Piggyvest, is not yet 30 and she is already a deeply inspiring figure. This subscribersonly exclusive is available right now on and WithChude MindHeartSpirit LetsBeHumanTogether",https://t.co/amFOmYK3Sj,,en,0,0,0,0,128.0,WithChude MindHeartSpirit LetsBeHumanTogether,31,odun eweniyi cofounder coo piggyvest yet 30 already deeply inspiring figure subscribersonly exclusive available right withchude mindheartspirit letsbehumantogether,Positive,2024-01-24 06:08:32+00:00
1749490668525777155,1272425418826616832,I open my app whenever PiggyVest is trending,,,en,149,21,7,1,11041.0,,8,open app whenever piggyvest trend,Neutral,2024-01-22 17:54:13+00:00
1747786283072495767,1227870926768922624,"been a while diane, do u still use that same piggyvest account",,,en,1,0,2,0,289.0,,12,diane u still use piggyvest account,Neutral,2024-01-18 01:01:36+00:00
1748345658946343189,173525805,"Ive been using Piggyvest since 2018, I have NEVER had any type of issue whatsoever with getting my money when due, neither has anyone around me had any issue whatsoever. So this is false, very false",,,en,20,4,3,0,2309.0,,36,use piggyvest since 2018 never type issue whatsoever get money due neither anyone around issue whatsoever false false,Negative,2024-01-19 14:04:22+00:00
1749706319072825619,869530262161567744,"Hiring Internal Auditor at PiggyTech Global Limited PiggyVest Location Lagos Job type Fulltime Professional membership in auditing and accounting e.g., ICAN, ACCA, CIA is preferred. Apply",https://t.co/AwvqM4liEN,,en,5,2,0,0,1764.0,,26,hire internal auditor piggytech global limited piggyvest location lagos job type fulltime professional membership auditing accounting e.g. ican acca cia prefer apply,Neutral,2024-01-23 08:11:09+00:00
1748313996267037028,1250736722838781952,"I wonder why men dont believe their women whenever she says she is broke  Sincerely, she is broke oo, no piggyvest oo",,,en,23,8,7,0,1248.0,,23,wonder man believe woman whenever say break   sincerely break oo piggyvest oo,Neutral,2024-01-19 11:58:33+00:00
1748700443646017960,1697681071612059648,"Ladies are rich Dont worry yourself . If she says shes broke, check her piggyvest.",,,en,7,5,1,0,153.0,,15,lady rich worry say break check piggyvest,Neutral,2024-01-20 13:34:09+00:00
1747875484443029753,1171854955256393728,"If 10k enter now, 5k for fuel the remaining for shawarma and yoghurt. My pig for PiggyVest go slim this year",,,en,32,26,7,1,1316.0,,21,10k enter 5k fuel remain shawarma yoghurt pig piggyvest go slim year,Neutral,2024-01-18 06:56:04+00:00
1747494347803656335,1433368445609988096,"I'm currently working on a piggyvest clone. I couldn't start earlier because of work but I managed to squeeze out time. The icons and fonts are all wrong, but do you see any similarities I'm using nextjs for this piggyvestclone piggyvest 100DaysOfCode reactjs nextjs",https://t.co/j6XHMFSRZF,,en,12,1,0,0,595.0,piggyvestclone piggyvest 100DaysOfCode reactjs nextjs,44,currently work piggyv clone could start early work manage squeeze time icon font wrong see similarity use nextjs piggyvestclone piggyvest 100daysofcode reactjs nextjs,Neutral,2024-01-17 05:41:34+00:00
1745021141209502026,1488877424620285961,What do you think about this style of teaching The English Alphabet Peter Obi Babcock Chief of Staff Imade Piggyvest Davido Olubunmi TunjiOjo,https://t.co/yIiayxcWbp,,en,209,84,14,4,21693.0,,23,think style teach english alphabet peter obi babcock chief staff imade piggyvest davido olubunmi tunjiojo,Neutral,2024-01-10 09:53:55+00:00
1745179787872595994,1076247906,My Piggyvest WAEC result for 2023  I saved like my life depended on it  Most used wallets  Target and Safelock  Note The money follow December go. ,https://t.co/owcAgcG473,,en,18,2,10,2,5518.0,,31,piggyvest waec result 2023   save like life depend   use wallet   target safelock   note money follow december go,Neutral,2024-01-10 20:24:19+00:00
1745396755603091548,1048510785000034304,PiggyVest gave me C6  Its really not you peoples fault. I blame Tinubu.,,,en,0,0,1,0,144.0,,14,piggyvest give c6   really people fault blame tinubu,Negative,2024-01-11 10:46:29+00:00
1745782287038386677,1174421035346780162,I always look forward to my Piggyvest savings report ,https://t.co/HRC2247oII,,en,1,0,0,0,349.0,,10,always look forward piggyvest saving report,Positive,2024-01-12 12:18:26+00:00
1747306479659495853,1518881538913583104,There is a target Piggyvest 1m before end of Jan Bonkbot 30 sol before end of January Insha Allah,,,en,2,0,2,0,97.0,,19,target piggyvest 1 end jan bonkbot 30 sol end january insha allah,Neutral,2024-01-16 17:15:02+00:00
1745566554777923747,1215200706635890694,Taking my PiggyVest serious this year,,,en,3,1,0,0,75.0,,6,take piggyvest serious year,Neutral,2024-01-11 22:01:12+00:00
1745772050487095750,1155169556266135555,PiggyVest whats this  Me wey write waec 2016 mtcheeew,https://t.co/ywlrg03lDx,,en,1,0,2,0,430.0,,10,piggyvest   wey write waec 2016 mtcheeew,Neutral,2024-01-12 11:37:46+00:00
